date,Durbl,Enrgy,HiTec,Hlth,Manuf,NoDur,Other,Shops,Telcm,Utils,Durbl_share,Enrgy_share,HiTec_share,Hlth_share,Manuf_share,NoDur_share,Other_share,Shops_share,Telcm_share,Utils_share,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09,value_function,absolute_return,cumulative_return
2016-03-21,0.0019,-0.0051,0.0021,0.0072,0.0027,-0.0009,-0.0006,0.0008,-0.0001,-0.0037,0.04806711,0.043248557,0.31249183,0.044229873,0.05257167,0.043285828,0.043237556,0.04718728,0.31901577,0.046664618,-11.942564,-6.182116,-4.154094,-1.2189207,0.7918865,2.0643113,3.8807487,5.972342,6.6957407,6.6957407,-1.2333104538812534,0.998989917728189
2016-03-22,-0.005,-0.0017000000000000001,0.0012,0.0131,-0.0022,-0.008,-0.0031,-0.0016,-0.0027,-0.0016,0.03776464,0.037317727,0.27512667,0.037834298,0.18329403,0.037320312,0.037317816,0.038240463,0.27568305,0.040101,-14.663882,-6.5732317,-5.9140544,-1.2916529,1.3717139,3.1225789,4.296077,6.7673683,7.113634,7.113634,-11.482348650776274,0.9895953636463173
2016-03-23,-0.022400000000000003,-0.023399999999999997,-0.0088,-0.0126,-0.0096,-0.001,-0.008,-0.0025,-0.0095,0.0009,0.035525642,0.03538223,0.26102468,0.035851058,0.22636071,0.03538531,0.03538225,0.036241464,0.2614045,0.0374421,-14.496685,-6.3911996,-5.538405,-1.2298458,0.87098616,2.7765024,4.4926667,7.106878,6.8149276,6.8149276,1.9474424482405466,0.991173725659214
2016-03-24,-0.0018,0.0068000000000000005,0.0009,0.0001,-0.0016,-0.0011,-0.0044,0.0031,0.005699999999999999,0.0037,0.036282495,0.03611418,0.26609147,0.03666593,0.20999461,0.03611727,0.0361141,0.037360907,0.26681107,0.038447965,-14.778886,-6.274851,-5.3810587,-1.0315397,1.1479509,2.6186192,4.4422493,6.9503784,7.0087833,7.0087833,1.2901356448923051,0.9922210217720344
2016-03-28,0.0039000000000000003,-0.0043,-0.0024,-0.0031,0.0015,0.0064,0.0015,0.0029,0.004699999999999999,-0.0036,0.03687454,0.036653463,0.2699367,0.037184235,0.19856188,0.036656976,0.036653418,0.037679203,0.27079,0.03900956,-14.365247,-6.259395,-5.4187875,-1.1957326,1.0472945,2.6987717,4.368685,6.797211,6.8173604,6.8173604,14.02482116391938,1.003618009802693
2016-03-29,0.011699999999999999,0.004699999999999999,0.0168,0.0146,0.0079,0.0103,0.005600000000000001,0.0098,0.01,0.0148,0.042039864,0.041072737,0.3016123,0.04178597,0.10142518,0.04108829,0.041072715,0.042106565,0.30332145,0.044475004,-14.428547,-6.5294585,-5.023123,-0.91672957,1.3403594,2.4140391,4.3648434,6.770263,7.5052204,7.5052204,4.003187413436284,1.006908485629671
2016-03-30,0.0009,0.0007000000000000001,0.0060999999999999995,-0.0012,0.0031,0.0048,0.0063,0.006999999999999999,0.0014000000000000002,-0.0013,0.03641499,0.036104273,0.26526394,0.036697846,0.2112949,0.036134977,0.036104664,0.036704,0.26660386,0.03867658,-13.479716,-7.0078387,-4.7613673,-1.0522778,1.26099,2.6129634,4.299043,6.4850197,7.5468245,7.5468245,-0.7957365998403444,1.0062522743809361
2016-03-31,0.0089,-0.0008,-0.0005,0.0033,-0.0046,-0.0044,-0.0026,-0.003,0.0008,0.0051,0.037153635,0.036708567,0.26969564,0.03736384,0.19781534,0.036732275,0.03670901,0.03750008,0.27107495,0.039246704,-13.311055,-6.7054176,-4.7274995,-1.0550773,1.1143692,2.51976,4.273023,6.371315,7.264935,7.264935,6.36916700450588,1.0115012414441598
2016-04-01,-0.0083,-0.0124,0.0072,0.0159,0.0063,0.0118,0.0055000000000000005,0.0076,0.0045000000000000005,0.0015,0.040660504,0.039579973,0.2903091,0.040458612,0.13419311,0.039616637,0.039580494,0.040887196,0.29212797,0.042586405,-13.238054,-6.701628,-4.504549,-0.9549068,1.183097,2.3301702,4.2500896,6.278251,7.464272,7.464272,-4.265091346390076,1.007967952998831
2016-04-04,-0.0126,-0.0074,-0.0042,0.0092,-0.0085,-0.0036,-0.0072,-0.0055000000000000005,0.0005,-0.0044,0.038396146,0.037804514,0.27807683,0.038582336,0.17276016,0.03782253,0.037804462,0.039402746,0.27914056,0.04020972,-13.155347,-6.517249,-4.564991,-1.0353279,0.91079086,2.379683,4.3262873,6.3368654,7.0246034,7.0246034,-10.544475874060284,0.999263207902826
2016-04-05,-0.0034000000000000002,-0.0072,-0.010700000000000001,-0.0016,-0.0049,-0.0075,-0.013300000000000001,-0.0088,-0.0088,-0.018799999999999997,0.0358315,0.035612594,0.26243377,0.03623232,0.22069587,0.035622794,0.035612427,0.037499838,0.26302806,0.037430823,-12.914814,-6.2042065,-4.586137,-1.1017077,0.59624213,2.3971179,4.340088,6.328033,6.4601502,6.4601502,11.844378142517659,1.008956616009547
2016-04-06,0.0123,0.0227,0.0111,0.030600000000000002,0.0070999999999999995,0.0088,0.005699999999999999,0.011000000000000001,0.006999999999999999,0.0026,0.04231729,0.04147893,0.30502772,0.042413183,0.09085427,0.041506276,0.041475914,0.043777652,0.30613124,0.04501751,-13.236528,-6.3252797,-4.3643193,-0.98918384,0.68050414,2.0175405,4.418517,6.5349526,7.066075,7.066075,-15.469148120043375,0.9961738974675737
2016-04-07,-0.0199,-0.0054,-0.014199999999999999,-0.009899999999999999,-0.0076,-0.0063,-0.0174,-0.0147,-0.0148,0.0002,0.036002938,0.035893086,0.26482293,0.036615238,0.21285714,0.03590469,0.035892367,0.038429942,0.26511165,0.038469985,-13.086698,-6.201409,-4.0856185,-0.789217,0.32764402,1.9795616,4.582512,6.7761593,6.568814,6.568814,3.6079221144632396,0.9991174829176346
2016-04-08,0.0009,0.021099999999999997,0.0005,-0.0042,0.0049,0.0052,0.0040999999999999995,-0.0012,0.0022,0.0074,0.037491556,0.037226066,0.27417284,0.03820296,0.18291193,0.037260476,0.03722421,0.04028829,0.274749,0.040472694,-12.408414,-6.461125,-3.6789973,-0.701989,0.52823395,1.8708141,4.4621034,6.315398,6.8825254,6.8825254,-4.021873881257471,0.995826471853872
2016-04-11,0.0043,-0.004,-0.0033,-0.0074,-0.0011,-0.0069,0.0019,-0.0049,-0.0051,-0.0032,0.03518287,0.03508736,0.25897124,0.035733096,0.23120251,0.03510102,0.035087295,0.036174815,0.2591418,0.038318,-13.216107,-6.6411767,-4.2140126,-0.7756947,0.4710919,2.140142,4.6195927,7.096226,6.896111,6.896111,10.51968845835895,1.0044061477281467
2016-04-12,0.0067,0.0292,0.0055000000000000005,0.0101,0.0091,0.0069,0.012199999999999999,0.0078000000000000005,0.0079,0.0123,0.03878006,0.03867051,0.2855994,0.03904675,0.15328868,0.0386733,0.038670544,0.03893292,0.28569087,0.04264695,-16.176287,-6.77498,-5.505596,-0.94307625,0.75490314,2.3455286,5.026792,8.453221,7.689924,7.689924,12.228051674500584,1.014465058683598
