date,Durbl,Manuf,NoDur,Durbl_share,Manuf_share,NoDur_share,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09,value_function,absolute_return,cumulative_return
2016-03-21,0.0019,0.0027,-0.0009,0.25935948,0.18160562,0.5590349,-17.913473,-8.307974,-4.354833,3.044271,4.684732,4.80406,6.0797048,8.216548,9.605584,4.684732,-7.806614884064926,0.9936063760163268
2016-03-22,-0.005,-0.0022,-0.008,0.27729142,0.28625178,0.4364568,-18.218155,-8.254061,-4.8365545,2.6334348,3.5584123,5.5751557,6.9054065,8.698186,9.32864,3.5584123,-11.619289418285533,0.9841510115193673
2016-03-23,-0.022400000000000003,-0.0096,-0.001,0.3258986,0.32916224,0.34493914,-17.066147,-7.4915776,-5.5655355,2.0313878,2.35158,6.1638675,6.5958633,8.726653,8.728024,2.35158,-1.9386852110127009,0.9825883915263814
2016-03-24,-0.0018,-0.0016,-0.0011,0.2921026,0.31018585,0.39771155,-17.763472,-7.8112464,-5.624237,1.9676583,2.931815,6.0638022,6.751017,8.42466,9.193073,2.931815,5.002409724538011,0.9866140342167908
2016-03-28,0.0039000000000000003,0.0015,0.0064,0.30328357,0.31196308,0.38475335,-17.09871,-7.5933723,-5.5794168,1.9384334,2.6768823,6.132426,6.5583835,8.439045,8.895106,2.6768823,12.163477491899533,0.9964425826184192
2016-03-29,0.011699999999999999,0.0079,0.0103,0.17722563,0.22333683,0.5994375,-18.61379,-7.9357715,-5.185339,2.4125504,3.9663444,5.0361586,6.460473,8.220872,9.601656,3.9663444,4.290333080533448,0.9999438689206797
2016-03-30,0.0009,0.0031,0.0048,0.1703291,0.21768296,0.61198795,-18.40066,-7.79415,-5.067476,2.470912,3.9193497,4.9151225,6.368295,8.260056,9.447053,3.9193497,-2.6740444706005837,0.997753947238781
2016-03-31,0.0089,-0.0046,-0.0044,0.18966924,0.21466443,0.59566635,-17.882456,-7.6854277,-5.047717,2.4260058,3.6898594,5.0824685,6.3188906,8.288435,9.226594,3.6898594,8.289889507179716,1.0045281241249087
2016-04-01,-0.0083,0.0063,0.0118,0.14396389,0.21555114,0.6404849,-18.24963,-7.9137297,-4.633231,2.6984043,4.122107,4.7873387,6.4294124,8.203567,9.327751,4.122107,-7.319259707877957,0.9985065006815527
2016-04-04,-0.0126,-0.0085,-0.0036,0.2331187,0.24815434,0.518727,-17.120224,-7.46603,-4.9140153,2.4458165,3.2395039,5.17753,6.3838053,8.493462,8.79038,3.2395039,-7.3523229645015675,0.9924939353456271
2016-04-05,-0.0034000000000000002,-0.0049,-0.0075,0.30176675,0.30152896,0.3967043,-16.08098,-7.2904425,-5.135149,2.1316478,2.5022035,5.886626,6.3775992,8.530777,8.372454,2.5022035,11.259164306605395,1.001645984724305
2016-04-06,0.0123,0.0070999999999999995,0.0088,0.20472857,0.22578663,0.56948483,-17.628119,-7.7342253,-4.935348,2.4734178,3.6583452,5.124066,6.4024663,8.325905,9.145965,3.6583452,-11.659577186410162,0.9920810636167287
2016-04-07,-0.0199,-0.0076,-0.0063,0.32544678,0.3279182,0.34663504,-16.182533,-7.2075434,-5.64383,1.8516672,1.9201707,6.39926,6.525224,8.747601,8.349114,1.9201707,4.245115150166138,0.9955302842173448
2016-04-08,0.0009,0.0049,0.0052,0.2613047,0.26870996,0.4699853,-16.797071,-7.5889564,-5.1632066,2.1238601,3.115279,5.7070117,6.3237796,8.193611,8.835462,3.115279,-3.0981723803569636,0.9930042199828066
2016-04-11,0.0043,-0.0011,-0.0069,0.32983524,0.33131093,0.33885375,-16.024466,-6.756391,-5.8493214,1.8234516,1.8253578,6.0123544,5.836021,8.617222,8.252708,1.8253578,9.075597915910732,1.0003851430207809
2016-04-12,0.0067,0.0091,0.0069,0.33085117,0.33511388,0.33403498,-17.29003,-6.80612,-6.533347,1.4634812,1.6452087,6.0217185,5.7510996,8.544314,8.723935,1.6452087,13.64670897490493,1.0115661134627327
2016-04-13,0.0279,0.012199999999999999,-0.0064,0.318816,0.33500063,0.34618336,-18.228746,-7.25951,-6.177075,1.7992703,2.587833,5.54681,5.913894,8.423346,9.238171,2.587833,-3.122897617622795,1.008978875620144
2016-04-14,-0.0006,-0.0005,-0.0063,0.28223842,0.31656188,0.40119964,-18.734621,-7.699226,-5.7499895,2.1896386,3.1470704,5.467121,6.616876,8.6914425,9.478878,3.1470704,3.0316537618348227,1.0114840964259473
2016-04-15,-0.0025,0.0029,0.0058,0.25568834,0.28955528,0.45475638,-18.738195,-7.758439,-5.5578413,2.3284564,3.391701,5.3197913,6.605971,8.665521,9.506776,3.391701,7.184172680885704,1.0174355103593573
2016-04-18,0.010700000000000001,0.0043,0.0043,0.31119058,0.3395244,0.34928504,-19.405546,-7.839032,-6.1993,2.0000937,2.9377139,5.727737,6.611881,8.785027,9.75726,2.9377139,5.830041362605133,1.0222935702358342
