date,Durbl,Enrgy,HiTec,Hlth,Manuf,NoDur,Other,Shops,Telcm,Utils,Durbl_share,Enrgy_share,HiTec_share,Hlth_share,Manuf_share,NoDur_share,Other_share,Shops_share,Telcm_share,Utils_share,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09,value_function,absolute_return,cumulative_return
2016-03-21,0.0019,-0.0051,0.0021,0.0072,0.0027,-0.0009,-0.0006,0.0008,-0.0001,-0.0037,0.035435397,0.03544859,0.24890454,0.035591215,0.24115242,0.03542287,0.035419058,0.035475794,0.035438962,0.26171106,-16.13116,-11.993191,-5.710605,-1.4256536,1.0756452,3.7704773,5.75667,8.692378,15.942145,15.942145,-1.236371720845326,0.9989874105480382
2016-03-22,-0.005,-0.0017000000000000001,0.0012,0.0131,-0.0022,-0.008,-0.0031,-0.0016,-0.0027,-0.0016,0.03441451,0.03441965,0.25246915,0.035020363,0.25133586,0.034434184,0.03441391,0.034764707,0.034442857,0.2542849,-15.3945675,-11.574153,-5.511495,-1.2452706,0.9479418,3.8331456,6.1035786,8.442304,14.999068,14.999068,-8.728285181992101,0.9918461763035803
2016-03-23,-0.022400000000000003,-0.023399999999999997,-0.0088,-0.0126,-0.0096,-0.001,-0.008,-0.0025,-0.0095,0.0009,0.034445412,0.034445357,0.2530233,0.035760634,0.24984397,0.03451847,0.034444787,0.034514815,0.034490112,0.25451317,-15.441257,-12.125208,-5.8143344,-1.136002,1.0354416,4.276575,6.3236113,8.563598,15.596176,15.596176,1.2932951396696857,0.9928967494723874
2016-03-24,-0.0018,0.0068000000000000005,0.0009,0.0001,-0.0016,-0.0011,-0.0044,0.0031,0.005699999999999999,0.0037,0.034545176,0.034548447,0.25181332,0.035970844,0.24935567,0.03456825,0.034544304,0.03478348,0.034622304,0.2552481,-15.3676605,-12.011553,-5.616278,-0.7681201,1.4261587,4.200445,6.208075,8.332144,15.392261,15.392261,-0.9011375233684144,0.9921639595315356
2016-03-28,0.0039000000000000003,-0.0043,-0.0024,-0.0031,0.0015,0.0064,0.0015,0.0029,0.004699999999999999,-0.0036,0.03444964,0.03445127,0.25102,0.036732875,0.2506794,0.03447944,0.03444892,0.0346361,0.034559432,0.25454295,-15.902639,-12.33325,-5.8012943,-0.93958527,1.3920748,4.2970514,6.3530035,8.559657,15.81798,15.81798,15.016999308921472,1.0043665193141906
2016-03-29,0.011699999999999999,0.004699999999999999,0.0168,0.0146,0.0079,0.0103,0.005600000000000001,0.0098,0.01,0.0148,0.03450589,0.034508944,0.25349826,0.034877017,0.24947119,0.034517232,0.034505222,0.03462844,0.0345281,0.2549597,-15.145688,-11.506395,-5.234037,-0.7851208,1.2883334,3.8758483,5.88067,8.099261,14.738111,14.738111,3.266405249327633,1.0070533891511577
2016-03-30,0.0009,0.0007000000000000001,0.0060999999999999995,-0.0012,0.0031,0.0048,0.0063,0.006999999999999999,0.0014000000000000002,-0.0013,0.034904506,0.03490529,0.25642195,0.03519325,0.2410096,0.034911364,0.03490329,0.034936152,0.03491312,0.25790152,-14.617998,-11.340267,-5.1708984,-0.8020318,1.1060743,3.8919346,5.6036596,8.10143,14.592233,14.592233,0.18951506467305948,1.0072096969219804
2016-03-31,0.0089,-0.0008,-0.0005,0.0033,-0.0046,-0.0044,-0.0026,-0.003,0.0008,0.0051,0.035074465,0.035075128,0.2575769,0.03554304,0.23721495,0.035083175,0.035072748,0.035112616,0.035094135,0.25915277,-15.035921,-11.641838,-5.3966913,-0.93182975,1.1255469,4.0076303,5.7391095,8.246703,15.012417,15.012417,5.626614807010881,1.0118511227978741
2016-04-01,-0.0083,-0.0124,0.0072,0.0159,0.0063,0.0118,0.0055000000000000005,0.0076,0.0045000000000000005,0.0015,0.035222013,0.035223793,0.25889665,0.035456035,0.23402774,0.035225477,0.035220012,0.03525656,0.035230763,0.26024103,-14.7876835,-11.290599,-5.202718,-0.921526,1.047894,3.8174632,5.5344067,8.037658,14.61576,14.61576,-6.29673350288671,1.0066329763074116
2016-04-04,-0.0126,-0.0074,-0.0042,0.0092,-0.0085,-0.0036,-0.0072,-0.0055000000000000005,0.0005,-0.0044,0.035256237,0.03525693,0.25876313,0.035703953,0.23342632,0.03526763,0.035253357,0.03530802,0.03527789,0.2604866,-15.156289,-11.712258,-5.624939,-1.1297468,0.9740131,4.063871,5.905599,8.197997,15.243415,15.243415,-12.936695404991655,0.9959675347028996
